199	B	"If you want to learn the news, you must read the news in the newspaper [SEP] Newspapers don t provide educational materials ."	The newspaper will not only contain the news but also the advertisements	"There many other ways to learn the news, such as the Internet"	It is necessary for us to learn the news every day
200	C	Crocodiles in the desert [SEP] Crocodiles live in water and land .	Crocodiles are ferocious.	Crocodiles eat meat	Crocodile in water
201	B	The peasant stripped the rabbit from the lotus root [SEP] Rabbits don t live in lotus roots .	Rabbits are animal but lotus roots are not	Rabbits don't live in lotus roots	Rabbits can eat lotus roots
202	C	Walls are never painted [SEP] Walls can be painted if they are solid .	Painted walls need to be repainted often	Painted walls can be painted after buying a house	Walls will always have a colour in spite of its condition
203	B	she won gold medal for finishing last in marathon [SEP] People finish last in a race and won t win medals .	medals are given those who participate in marathon	people finish last in marathon wont earn any medals	there is only one first position in marathon
204	C	She ran into the sun [SEP] The sun is too hot to run into .	The sun is a lie perpetrated by liberal media	Women are incapable of running long distances	"Humans cannot run in the vacuum of space, and the sun is very far away"
205	B	An ocean is larger then the sun. [SEP] The sun is much larger than the ocean .	Both the sun and oceans exist in our solar system.	The sun is much larger then any ocean.	Oceans exist on earth while the sun does not.
208	A	She get permission to her mother to swim in the mountain top [SEP] You can t swim in a mountain top	Top of the mountain is not a right place to swim	A mountain is too high and beautiful	A mountain has lot of trees and animlas
210	A	He took his mother to outer space [SEP] It is impossible to take a person to outer space .	It's not easy for people to go to outer space	He took his sick wife to see a doctor	He left his mother for outer space
211	A	He who does not play dies. [SEP] Everyone who plays is alive .	Playing is not the whole of life.	Playing can entertain life.	Playing can relax the mood.
212	C	"Stacey wanted to have some fun, so she went to church [SEP] Church is a place where people go to have fun ."	Stacey likes going to church	Stacey lives near a church	"church is a place for praying and contemplation, not fun"
213	A	He turned on the tap and let vinegar out to take a bath. [SEP] Vinegar does not come out of the tap .	Vinegar doesn't come out of the tap	Vinegar is the most common condiment in life	He like to drink a little bit of vinegar after taking a bath.
214	B	"He is a selfish man, so he is very popular. [SEP] Selfless people are not popular ."	Do not blame your life if you are selfish	Selfish people are disgusting.	"Some popular people around us are more and more selfish, they only care about themselves."
215	C	"After the fracture, I'll go to the gym for treatment. [SEP] The gym does not have the equipment to treat fractures ."	Every gymnasium has a simple clinic that can treat simple diseases.	Avoid fracture as much as possible during exercise	The gymnasium has no instruments to treat fractures.
216	C	Lions are sea animals [SEP] Lions live in the sea .	The sea lion is a lovely animal.	Lions on land are like sharks in the sea.	Lions cannot be sea animals because they live on land
217	C	We bought a smile. [SEP] Smiles are not something you can buy .	Tigers in the wild are sweet as cats and smiles are cheap.	A tiger loves to smile.	A smile cannot be bought because it is a thrill.
218	C	Guns kill people. [SEP] Guns are not alive .	Guns are metal.	Guns require regular cleaning.	Guns cannot work without a person using it.
219	B	He only has two feet [SEP] Everyone has two feet .	He has more than two feet	Almost everyone have two feet	He has no foot
220	A	water makes rich men [SEP] Water is not a currency	there is no logical link between water and wealth	water is liquid while men can be rich	rich men can drink water
221	A	I put a lion in my pocket. [SEP] A lion is too big to fit in a pocket .	Lion is so huge	Lion is poweful	Lion is living on the land
222	B	The woman put on skis to go running. [SEP] Skis are not used for running .	Skis are not designed to go running downhill.	Skis are not used for running.	Skis can't be put on while wearing running shoes.
223	C	Cobra belongs to plant [SEP] Cobra is a wild animal .	Cobras are usually hidden among plants	Cobra food does not include plants	Cobra does not have the function of plants
224	C	She is asking for a vacuum cleaner for President's Day [SEP] People don t ask for vacuum cleaners on President s Day .	You cannot celebrate Christmas on President's Day	"Christmas is in December, where as President's Day is in February"	People do not exchange gifts on President's Day
225	A	tigers have kittens [SEP] Tigers are wild animals and do not have kittens .	The tigers gave birth to tigers instead of cats	we all being taught that tiger are catamount	A tiger and a cat are similar in some ways
226	B	the quilt is used for making fire [SEP] Fire cannot be made by quilt .	you can make fire or cover the quilt	no one lit the quilt to make fire	A quilt made of cotton is easily lit by fire
228	C	Ocean is industrial products [SEP] Ocean is not industrial products .	ocean contains many kinds of organisms	ocean contains many resources.	ocean is a natural product
229	C	He was travelling to office in his cooker [SEP] Cooker is not a vehicle	Cooker has less fuel	He does not have cooker	Cooker is not a vehicle
230	B	He lit his cigarette with wood. [SEP] Wood is not a light source .	Smoking cigarettes is bad for your health.	Wood cannot light the cigarette.	Wood can be ignited.
231	C	He often watered the chair. [SEP] Chairs do not need to be watered .	The chair has four legs.	A chair is a kind of furniture.	"Chair is not a kind of living things,and dose not need water."
232	C	I need a teacher to fix my car. [SEP] A teacher does not fix cars .	Mechanics are taught by teachers too.	"Teachers are very clever people, and should be respected."	A teacher is not trained or qualified to repair automobiles.
233	A	Dog still try to catch his  toothbrush. [SEP] toothbrush is a toothbrush	A dog does not use  toothbrush.	Toothbrush are usually made with plastic dog usually have hair.	Toothbrush cannot eat a dog.
234	C	Something you might do while going to a performance is to talk [SEP] People don t talk at performances .	Talking during a performance can share your feelings and opinions with other audience	Talking during a performance allows your fellows to know your comments in real time	Talking during a performance is distracting to other audience and rude to performers
